subject,party,poll_start,poll_end,pollster,grade,sample_size,population,poll_weight,poll_influence,approve,disapprove,approve_adjusted,disapprove_adjusted,registered_voter,likely_voter
Biden,I,2021-02-13,2021-02-16,YouGov,B+,445,unregistered,0.46218931,0,51,35,57.456217,32.278939,FALSE,FALSE
Biden,I,2021-02-15,2021-02-23,Kaiser Family Foundation,NA,555,unregistered,1.0478949,0,60,30,59.385716,30.632774,FALSE,FALSE
Biden,I,2021-02-17,2021-02-20,American Research Group,C+,348,unregistered,0.54387298,0,60,26,59.248722,26.834514,FALSE,FALSE
Biden,I,2021-02-18,2021-02-20,Morning Consult,B,999.95,registered voter,0.84471399,0,54,33,55.692427,33.623577,TRUE,FALSE
Biden,I,2021-02-19,2021-02-22,YouGov,B+,431,unregistered,0.46277727,0,48,38,54.456217,35.278939,FALSE,FALSE
Biden,I,2021-02-23,2021-02-24,Harris Insights & Analytics,B+,999.95,registered voter,1.2068298,0,63,37,57.498953,38.482517,TRUE,FALSE
Biden,I,2021-02-23,2021-02-25,Harris Insights & Analytics,B+,434,registered voter,0.52379032,0,67,33,61.498953,34.482517,TRUE,FALSE
Biden,I,2021-02-25,2021-03-01,AP-NORC,NA,243.78,unregistered,0.47745953,0,61,36,60.25911,35.21589,FALSE,FALSE
Biden,I,2021-02-25,2021-03-01,Global Strategy Group/GBAO (Navigator Research),B/C,221.54,registered voter,0.33206375,0,52,31,53.747601,31.794009,TRUE,FALSE
Biden,I,2021-02-26,2021-03-01,Morning Consult,B,573,registered voter,0.52692233,0,54,30,55.692427,30.623577,TRUE,FALSE
Biden,I,2021-02-27,2021-03-02,YouGov,B+,399,unregistered,0.42786707,0,50,34,56.456217,31.278939,FALSE,FALSE
Biden,I,2021-03-04,2021-03-08,YouGov,B+,471,unregistered,0.4990921,0,43,38,49.456217,35.278939,FALSE,FALSE
Biden,I,2021-03-03,2021-03-08,Marist College,A,400.34,unregistered,0.80060586,0,60,31,58.533277,32.490089,FALSE,FALSE
Biden,I,2021-03-03,2021-03-08,SSRS,C,454.05,unregistered,0.64069893,0,56,37,55.701246,36.654045000000004,FALSE,FALSE
Biden,I,2021-03-06,2021-03-09,YouGov,B+,455,unregistered,0.48247639,0,49,39,55.456217,36.278939,FALSE,FALSE
Biden,I,2021-03-11,2021-03-12,Ipsos,B-,999.95,unregistered,1.2102701,0,67,33,65.361754,34.199876,FALSE,FALSE
Biden,I,2021-03-11,2021-03-15,Global Strategy Group/GBAO (Navigator Research),B/C,220.22,registered voter,0.32413336,0,53,37,54.747601,37.794009,TRUE,FALSE
Biden,I,2021-03-12,2021-03-15,Morning Consult,B,514,registered voter,0.51901722,0,60,27,61.692427,27.623577,TRUE,FALSE
Biden,I,2021-03-13,2021-03-17,YouGov,B+,418,unregistered,0.44366023,0,49,37,55.456217,34.278939,FALSE,FALSE
Biden,I,2021-03-17,2021-03-20,American Research Group,C+,349,unregistered,0.5318516,0,63,31,62.248722,31.834514,FALSE,FALSE
Biden,I,2021-03-20,2021-03-23,YouGov,B+,434,unregistered,0.45885851,0,52,38,58.456217,35.278939,FALSE,FALSE
Biden,I,2021-03-22,2021-03-23,Rasmussen Reports/Pulse Opinion Research,B,260,likely voter,0.51003628,0,49,47,51.207734,43.780692,TRUE,TRUE
Biden,I,2021-03-23,2021-03-25,YouGov,B+,452,unregistered,0.47488466,0,54,31,60.456217,28.278939,FALSE,FALSE
Biden,I,2021-03-22,2021-03-25,Marist College,A,378,registered voter,0.75769674,0,64,26,62.533277,27.490089,TRUE,FALSE
Biden,I,2021-03-24,2021-03-26,Harris Insights & Analytics,B+,470,registered voter,0.5921932,0,70,30,64.498953,31.482517,TRUE,FALSE
Biden,I,2021-03-25,2021-03-29,Morning Consult,B,676,unregistered,0.61756751,0,54,33,55.692427,33.623577,FALSE,FALSE
Biden,I,2021-03-25,2021-03-29,Global Strategy Group/GBAO (Navigator Research),B/C,220.44,registered voter,0.32157801,0,62,24,63.747601,24.794009,TRUE,FALSE
Biden,I,2021-03-25,2021-03-29,AP-NORC,NA,160,unregistered,0.32167733,0,68,30,67.25911,29.21589,FALSE,FALSE
Biden,I,2021-03-26,2021-03-29,Morning Consult,B,568,registered voter,0.52046647,0,61,28,62.692427,28.623577,TRUE,FALSE
Biden,I,2021-03-27,2021-03-30,YouGov,B+,436,unregistered,0.45597943,0,45,38,51.456217,35.278939,FALSE,FALSE
Biden,I,2021-04-02,2021-04-05,Harris Insights & Analytics,B+,683,registered voter,0.72653683,0,72,28,66.498953,29.482517,TRUE,FALSE
Biden,I,2021-04-03,2021-04-06,YouGov,B+,419,unregistered,0.4389889,0,48,38,54.456217,35.278939,FALSE,FALSE
Biden,I,2021-04-06,2021-04-08,YouGov,B+,470,unregistered,0.49635373,0,55,33,61.456217,30.278939,FALSE,FALSE
Biden,I,2021-04-08,2021-04-12,Quinnipiac University,A-,420.58,unregistered,0.80730205,0,64,30,62.622892,31.202976,FALSE,FALSE
Biden,I,2021-04-08,2021-04-12,Global Strategy Group/GBAO (Navigator Research),B/C,263.76,registered voter,0.37854517,0,60,27,61.747601,27.794009,TRUE,FALSE
Biden,I,2021-04-09,2021-04-12,Morning Consult,B,510,registered voter,0.56001129,0,57,30,58.692427,30.623577,TRUE,FALSE
Biden,I,2021-04-09,2021-04-13,Harris Insights & Analytics,B+,941,registered voter,0.98539635,0,66,34,60.498953,35.482517,TRUE,FALSE
Biden,I,2021-04-10,2021-04-13,YouGov,B+,425,unregistered,0.45956492,0,46,40,52.456217,37.278939,FALSE,FALSE
Biden,I,2021-04-12,2021-04-16,Ipsos,B-,468,unregistered,0.72783806,0,61,30,59.361754,31.199876,FALSE,FALSE
Biden,I,2021-04-17,2021-04-20,American Research Group,C+,347,registered voter,0.53462233,0,61,32,60.248722,32.834514,TRUE,FALSE
Biden,I,2021-04-17,2021-04-20,YouGov,B+,419,unregistered,0.45756347000000003,0,47,41,53.456217,38.278939,FALSE,FALSE
Biden,I,2021-04-18,2021-04-21,ABC News/The Washington Post,A+,352.45,unregistered,0.76490124,0,63,31,62.950804,31.00371,FALSE,FALSE
Biden,I,2021-04-18,2021-04-21,Fox News/Beacon Research/Shaw & Co. Research,A,170.34,registered voter,0.3708129,0,50,36,50.163583,35.572161,TRUE,FALSE
Biden,I,2021-04-16,2021-04-23,Echelon Insights,B/C,233,registered voter,0.43026108,0,58,31,58.520639,31.192997,TRUE,FALSE
Biden,I,2021-04-21,2021-04-26,SSRS,C,431.72,unregistered,0.62092376,0,65,31,64.701246,30.654045,FALSE,FALSE
Biden,I,2021-04-22,2021-04-26,Global Strategy Group/GBAO (Navigator Research),B/C,207.69,registered voter,0.30667484,0,49,40,50.747601,40.794009,TRUE,FALSE
Biden,I,2021-04-24,2021-04-26,Morning Consult,B,590,registered voter,0.68614571,0,61,28,62.692427,28.623577,TRUE,FALSE
Biden,I,2021-04-25,2021-04-27,YouGov,B+,399,unregistered,0.43326127,0,52,39,58.456217,36.278939,FALSE,FALSE
Biden,I,2021-04-26,2021-04-28,Harris Insights & Analytics,B+,705,registered voter,0.75822046,0,70,30,64.498953,31.482517,TRUE,FALSE
Biden,I,2021-04-27,2021-04-29,YouGov,B+,416,unregistered,0.44853104,0,58,34,64.456217,31.278939,FALSE,FALSE
Biden,I,2021-04-27,2021-04-29,Harris Insights & Analytics,B+,447,registered voter,0.483137,0,72,28,66.498953,29.482517,TRUE,FALSE
Biden,I,2021-04-29,2021-05-03,AP-NORC,NA,313.14,unregistered,0.59336624,0,59,35,58.25911,34.21589,FALSE,FALSE
Biden,I,2021-05-01,2021-05-04,YouGov,B+,388,unregistered,0.41653678,0,44,43,50.456217,40.278939,FALSE,FALSE
Biden,I,2021-05-03,2021-05-04,Harris Insights & Analytics,B+,235,registered voter,0.27918677,0,72,28,66.498953,29.482517,TRUE,FALSE
Biden,I,2021-05-04,2021-05-10,Marist College,A,387,registered voter,0.80002965,0,66,29,64.533277,30.490089,TRUE,FALSE
Biden,I,2021-05-07,2021-05-09,Morning Consult,B,537,registered voter,0.6964857,0,55,34,56.692427,34.623577,TRUE,FALSE
Biden,I,2021-05-06,2021-05-10,Global Strategy Group/GBAO (Navigator Research),B/C,210,registered voter,0.31401434,0,56,29,57.747601,29.794009,TRUE,FALSE
Biden,I,2021-05-08,2021-05-11,YouGov,B+,400,unregistered,0.42799753,0,49,40,55.456217,37.278939,FALSE,FALSE
Biden,I,2021-05-11,2021-05-13,YouGov,B+,433,unregistered,0.46280882,0,51,37,57.456217,34.278939,FALSE,FALSE
Biden,I,2021-05-14,2021-05-17,Echelon Insights,B/C,234,registered voter,0.43065072,0,63,29,63.520639,29.192997,TRUE,FALSE
Biden,I,2021-05-15,2021-05-18,YouGov,B+,390,unregistered,0.41821043,0,52,37,58.456217,34.278939,FALSE,FALSE
Biden,I,2021-05-17,2021-05-19,Harris Insights & Analytics,B+,472,registered voter,0.6730996,0,71,29,65.498953,30.482517,TRUE,FALSE
Biden,I,2021-05-17,2021-05-20,American Research Group,C+,347,registered voter,0.5346581,0,58,34,57.248722,34.834514,TRUE,FALSE
Biden,I,2021-05-18,2021-05-24,Quinnipiac University,A-,460.6,unregistered,0.87161629,0,65,28,63.622892,29.202976,FALSE,FALSE
Biden,I,2021-05-20,2021-05-24,Global Strategy Group/GBAO (Navigator Research),B/C,252.84,registered voter,0.38153035,0,59,27,60.747601,27.794009,TRUE,FALSE
Biden,I,2021-05-22,2021-05-25,YouGov,B+,389,unregistered,0.41875677,0,50,39,56.456217,36.278939,FALSE,FALSE
Biden,I,2021-05-22,2021-05-25,Fox News/Beacon Research/Shaw & Co. Research,A,180.54,registered voter,0.38853366,0,62,36,62.163583,35.572161,TRUE,FALSE
Biden,I,2021-05-24,2021-05-26,YouGov,B+,449,unregistered,0.48488139,0,52,37,58.456217,34.278939,FALSE,FALSE
Biden,I,2021-05-25,2021-05-26,Rasmussen Reports/Pulse Opinion Research,B,234,likely voter,0.4657394,0,55,41,57.207734,37.780692,TRUE,TRUE
Biden,I,2021-05-29,2021-06-01,YouGov,B+,412,unregistered,0.46024698000000003,0,50,41,56.456217,38.278939,FALSE,FALSE
Biden,I,2021-06-06,2021-06-08,YouGov,B+,423,unregistered,0.4859764,0,46,41,52.456217,38.278939,FALSE,FALSE
Biden,I,2021-06-07,2021-06-09,Harris Insights & Analytics,B+,471,registered voter,0.77333431,0,67,33,61.498953,34.482517,TRUE,FALSE
Biden,I,2021-06-11,2021-06-13,Morning Consult,B,525,registered voter,0.74135035,0,57,32,58.692427,32.623577,TRUE,FALSE
Biden,I,2021-06-10,2021-06-14,AP-NORC,NA,213.75,unregistered,0.42568058,0,57,40,56.25911,39.21589,FALSE,FALSE
Biden,I,2021-06-10,2021-06-14,Global Strategy Group/GBAO (Navigator Research),B/C,210.21,registered voter,0.32781617,0,52,33,53.747601,33.794009,TRUE,FALSE
Biden,I,2021-06-11,2021-06-17,Ipsos,B-,474,unregistered,0.77242458,0,60,26,58.361754,27.199876,FALSE,FALSE
Biden,I,2021-06-13,2021-06-15,YouGov,B+,451,unregistered,0.51206284,0,42,47,48.456217,44.278939,FALSE,FALSE
Biden,I,2021-06-17,2021-06-20,American Research Group,C+,348,unregistered,0.5357281,0,61,33,60.248722,33.834514,FALSE,FALSE
Biden,I,2021-06-18,2021-06-22,Echelon Insights,B/C,55,registered voter,0.11638489,0,57,21,57.520639,21.192997,TRUE,FALSE
Biden,I,2021-06-19,2021-06-22,Fox News/Beacon Research/Shaw & Co. Research,A,210.21,registered voter,0.45111102,0,62,34,62.163583,33.572161,TRUE,FALSE
Biden,I,2021-06-20,2021-06-22,YouGov,B+,388,unregistered,0.42675924,0,49,37,55.456217,34.278939,FALSE,FALSE
Biden,I,2021-06-22,2021-06-24,YouGov,B+,442,unregistered,0.48535248,0,57,34,63.456217,31.278939,FALSE,FALSE
Biden,I,2021-06-22,2021-06-29,Marist College,A,343.9,unregistered,0.71965139,0,63,31,61.533277,32.490089,FALSE,FALSE
Biden,I,2021-06-24,2021-06-28,Global Strategy Group/GBAO (Navigator Research),B/C,241,registered voter,0.37320435,0,56,34,57.747601,34.794009,TRUE,FALSE
Biden,I,2021-06-25,2021-06-28,Morning Consult,B,458,registered voter,0.62430211,0,60,30,61.692427,30.623577,TRUE,FALSE
Biden,I,2021-06-26,2021-06-29,YouGov,B+,412,unregistered,0.4563162,0,46,41,52.456217,38.278939,FALSE,FALSE
Biden,I,2021-06-27,2021-06-30,ABC News/The Washington Post,A+,335.59,unregistered,0.73016198,0,56,36,55.950804,36.00371,FALSE,FALSE
Biden,I,2021-07-03,2021-07-06,YouGov,B+,440,unregistered,0.4798306,0,49,36,55.456217,33.278939,FALSE,FALSE
Biden,I,2021-07-08,2021-07-09,Harris Insights & Analytics,B+,234,registered voter,0.42177239,0.00272833,73,27,67.498953,28.482517,TRUE,FALSE
Biden,I,2021-07-10,2021-07-13,YouGov,B+,419,unregistered,0.44412617,0.00981266,45,45,51.456217,42.278939,FALSE,FALSE
Biden,I,2021-07-13,2021-07-15,YouGov,B+,503,unregistered,0.53119213,0.01758146,55,32,61.456217,29.278939,FALSE,FALSE
Biden,I,2021-07-13,2021-07-14,Rasmussen Reports/Pulse Opinion Research,B,260,likely voter,0.51003628,0.02217549,52,45,54.207734,41.780692,TRUE,TRUE
Biden,I,2021-07-15,2021-07-19,Global Strategy Group/GBAO (Navigator Research),B/C,200,registered voter,0.31419984,0.01751877,56,32,57.747601,32.794009,TRUE,FALSE
Biden,I,2021-07-15,2021-07-19,AP-NORC,NA,209.28,unregistered,0.41003551,0.02537373,72,28,71.25911,27.21589,FALSE,FALSE
Biden,I,2021-07-16,2021-07-18,Morning Consult,B,557,registered voter,0.6886866,0.03450192,52,40,53.692427,40.623577,TRUE,FALSE
Biden,I,2021-07-17,2021-07-20,YouGov,B+,445,unregistered,0.47060559,0.02854376,46,40,52.456217,37.278939,FALSE,FALSE
Biden,I,2021-07-17,2021-07-20,American Research Group,C+,349,unregistered,0.53681827,0.03801554,57,38,56.248722,38.834514,FALSE,FALSE
Biden,I,2021-07-20,2021-07-21,Harris Insights & Analytics,B+,237,registered voter,0.41191117,0.03402526,72,28,66.498953,29.482517,TRUE,FALSE
Biden,I,2021-07-19,2021-07-23,Echelon Insights,B/C,231,registered voter,0.42884257,0.03891433,57,39,57.520639,39.192997,TRUE,FALSE
Biden,I,2021-07-24,2021-07-27,YouGov,B+,443,unregistered,0.46980767,0.06148308,42,41,48.456217,38.278939,FALSE,FALSE
Biden,I,2021-07-27,2021-08-02,Quinnipiac University,A-,464.4,unregistered,0.88245025,0.20710146,54,39,52.622892,40.202976,FALSE,FALSE
Biden,I,2021-07-29,2021-08-02,Global Strategy Group/GBAO (Navigator Research),B/C,210,registered voter,0.32717601,0.07624071,48,44,49.747601,44.794009,TRUE,FALSE
Biden,I,2021-07-31,2021-08-02,Morning Consult,B,707,unregistered,0.78550973,0.1817186,47,40,48.692427,40.623577,FALSE,FALSE
Biden,I,2021-07-30,2021-08-02,YouGov,B+,455,unregistered,0.48349827,0.10979412,49,42,55.456217,39.278939,FALSE,FALSE
Biden,I,2021-07-31,2021-08-03,YouGov,B+,442,unregistered,0.46933208,0.11460667,46,41,52.456217,38.278939,FALSE,FALSE
Biden,I,2021-08-04,2021-08-05,Harris Insights & Analytics,B+,276,registered voter,0.45824815,0.14183612,62,38,56.498953,39.482517,TRUE,FALSE
Biden,I,2021-08-07,2021-08-10,Fox News/Beacon Research/Shaw & Co. Research,A,160.32,registered voter,0.35142303,0.16037064,53,42,53.163583,41.572161,TRUE,FALSE
Biden,I,2021-08-07,2021-08-10,YouGov,B+,420,unregistered,0.46056847,0.19116953,40,51,46.456217,48.278939,FALSE,FALSE
Biden,I,2021-08-02,2021-08-17,Gallup,B+,197,unregistered,0.411159,0.20359723,48,50,46.605148,49.208519,FALSE,FALSE
Biden,I,2021-08-12,2021-08-16,AP-NORC,NA,276.64,unregistered,0.53019804,0.34361697,44,52,43.25911,51.21589,FALSE,FALSE
Biden,I,2021-08-12,2021-08-16,Global Strategy Group/GBAO (Navigator Research),B/C,220.22,registered voter,0.36176662,0.23160503,45,43,46.747601,43.794009,TRUE,FALSE
Biden,I,2021-08-13,2021-08-16,Morning Consult,B,499,registered voter,0.5405152,0.36341312,47,45,48.692427,45.623577,TRUE,FALSE
Biden,I,2021-08-12,2021-08-18,Susquehanna Polling & Research Inc.,B+,320,likely voter,0.62863121,0.43334115,51,39,50.86451,39.862397,TRUE,TRUE
Biden,I,2021-08-14,2021-08-17,YouGov,B+,443,unregistered,0.5075471,0.360952,41,47,47.456217,44.278939,FALSE,FALSE
Biden,I,2021-08-13,2021-08-18,Echelon Insights,B/C,175,registered voter,0.3369412,0.24423038,41,50,41.520639,50.192997,TRUE,FALSE
Biden,I,2021-08-16,2021-08-18,YouGov,B+,494,unregistered,0.57361061,0.43156483,47,43,53.456217,40.278939,FALSE,FALSE
Biden,I,2021-08-17,2021-08-20,American Research Group,C+,349,registered voter,0.55308145,0.46605713,55,38,54.248722,38.834514,TRUE,FALSE
Biden,I,2021-08-19,2021-08-22,Morning Consult,B,696,unregistered,0.77878375,0.71552901,45,42,46.692427,42.623577,FALSE,FALSE
Biden,I,2021-08-20,2021-08-22,Harris Insights & Analytics,B+,711,registered voter,1.0908142,1.0045038,65,35,59.498953,36.482517,TRUE,FALSE
Biden,I,2021-08-19,2021-08-23,Suffolk University,B+,354,registered voter,0.69630061,0.64222256,44,50,45.397333,48.469076,TRUE,FALSE
Biden,I,2021-08-21,2021-08-24,YouGov,B+,446,unregistered,0.57754151,0.57754151,37,52,43.456217,49.278939,FALSE,FALSE
Trump,I,2020-02-02,2020-02-04,YouGov,B+,599,unregistered,0.75504896,0,39,25,37.635428,30.30531,FALSE,FALSE
Trump,I,2020-02-07,2020-02-09,Morning Consult,B,700,unregistered,0.77092663,0,50,22,52.38227,24.247297,FALSE,FALSE
Trump,I,2020-02-09,2020-02-11,YouGov,B+,607,unregistered,0.66878291,0,33,25,31.635428,30.30531,FALSE,FALSE
Trump,I,2020-02-16,2020-02-18,YouGov,B+,583,unregistered,0.55976715,0,36,25,34.635428,30.30531,FALSE,FALSE
Trump,I,2020-02-23,2020-02-25,YouGov,B+,588,unregistered,0.50692104,0,34,26,32.635428,31.30531,FALSE,FALSE
Trump,I,2020-02-24,2020-02-26,Morning Consult,B,677,unregistered,0.44133579,0,49,24,51.38227,26.247297,FALSE,FALSE
Trump,I,2020-02-26,2020-02-28,Harris Insights & Analytics,B+,735,registered voter,0.88786047,0,46,54,42.327466,53.646325,TRUE,FALSE
Trump,I,2020-02-26,2020-02-28,YouGov,B+,387,unregistered,0.3172965,0,38,35,36.635428,40.30531,FALSE,FALSE
Trump,I,2020-02-28,2020-03-01,Morning Consult,B,692,unregistered,0.39869727,0,41,33,43.38227,35.247297,FALSE,FALSE
Trump,I,2020-03-01,2020-03-03,YouGov,B+,618,unregistered,0.47515061,0,34,41,32.635428,46.30531,FALSE,FALSE
Trump,I,2020-03-02,2020-03-03,Ipsos,B-,102,unregistered,0.16278425,0,23,57,23.804129,54.611538,FALSE,FALSE
Trump,I,2020-03-03,2020-03-05,Morning Consult,B,545,registered voter,0.28720465,0,40,42,42.38227,44.247297,TRUE,FALSE
Trump,I,2020-03-02,2020-03-08,SurveyMonkey,C,344,unregistered,0.50178046,0,38,58,38.262484,55.173514,FALSE,FALSE
Trump,I,2020-03-04,2020-03-07,SSRS,C,448.07,unregistered,0.59899622,0,37,47,36.670608,46.742715,FALSE,FALSE
Trump,I,2020-03-06,2020-03-08,Global Strategy Group/GBAO (Navigator Research),B/C,240,registered voter,0.36337058,0,35,46,37.356821,45.607295,TRUE,FALSE
Trump,I,2020-03-05,2020-03-08,Quinnipiac University,A-,315.25,registered voter,0.60994105,0,37,50,36.061501,49.818809,TRUE,FALSE
Trump,I,2020-03-06,2020-03-09,Morning Consult,B,733,unregistered,0.35525485,0,36,41,38.38227,43.247297,FALSE,FALSE
Trump,I,2020-03-08,2020-03-10,YouGov,B+,586,unregistered,0.39642941,0,42,37,40.635428,42.30531,FALSE,FALSE
Trump,I,2020-03-08,2020-03-09,Harris Insights & Analytics,B+,290,registered voter,0.28609528,0,42,58,38.327466,57.646325,TRUE,FALSE
Trump,I,2020-03-10,2020-03-12,YouGov,B+,422,unregistered,0.2736324,0,39,37,37.635428,42.30531,FALSE,FALSE
Trump,I,2020-03-10,2020-03-11,YouGov,B+,659,unregistered,0.42730746,0,35,44,33.635428,49.30531,FALSE,FALSE
Trump,I,2020-03-11,2020-03-12,Ipsos,B-,201,unregistered,0.26302588,0,38,61,38.804129,58.611538,FALSE,FALSE
Trump,I,2020-03-12,2020-03-12,SurveyUSA,A,207,unregistered,0.4278919,0,46,42,45.092422,43.103901,FALSE,FALSE
Trump,I,2020-03-11,2020-03-13,NBC News/The Wall Street Journal,B+,108,registered voter,0.23292497,0,43,52,42.940887,51.497023,TRUE,FALSE
Trump,I,2020-03-10,2020-03-14,Morning Consult,B,753,unregistered,0.34593406,0,34,41,36.38227,43.247297,FALSE,FALSE
Trump,I,2020-03-13,2020-03-15,YouGov,B+,415,unregistered,0.25793439,0,40,37,38.635428,42.30531,FALSE,FALSE
Trump,I,2020-03-13,2020-03-14,Marist College,A,235.2,registered voter,0.50467226,0,40,50,40.397425,48.879577,TRUE,FALSE
Trump,I,2020-03-13,2020-03-16,Morning Consult,B,547,registered voter,0.24290207,0,43,43,45.38227,45.247297,TRUE,FALSE
Trump,I,2020-03-14,2020-03-15,Harris Insights & Analytics,B+,509,unregistered,0.42955267,0,53,47,49.327466,46.646325,FALSE,FALSE
Trump,I,2020-03-13,2020-03-16,Morning Consult,B,547,registered voter,0.24290207,0,35,52,37.38227,54.247297,TRUE,FALSE
Trump,I,2020-03-15,2020-03-17,YouGov,B+,593,unregistered,0.3570877,0,41,45,39.635428,50.30531,FALSE,FALSE
Trump,I,2020-03-16,2020-03-17,Ipsos,B-,115,unregistered,0.13986017,0,46,46,46.804129,43.611538,FALSE,FALSE
Trump,I,2020-03-13,2020-03-22,Gallup,B+,338,unregistered,0.65504958,0,60,39,58.190969,38.877243,FALSE,FALSE
Trump,I,2020-03-17,2020-03-18,Harris Insights & Analytics,B+,613,unregistered,0.48766155,0,56,44,52.327466,43.646325,FALSE,FALSE
Trump,I,2020-03-16,2020-03-19,American Research Group,C+,391,registered voter,0.59929143,0,38,57,38.481711,56.973334,TRUE,FALSE
Trump,I,2020-03-18,2020-03-19,SurveyUSA,A,244,unregistered,0.49494098,0,48,38,47.092422,39.103901,FALSE,FALSE
Trump,I,2020-03-18,2020-03-19,Ipsos,B-,201,unregistered,0.23541749,0,53,45,53.804129,42.611538,FALSE,FALSE
Trump,I,2020-03-18,2020-03-19,Emerson College,A-,323,registered voter,0.65065141,0,44.3,45.8,45.799138,46.376998,TRUE,FALSE
Trump,I,2020-03-17,2020-03-20,Morning Consult,B,512,registered voter,0.2269242,0,51,38,53.38227,40.247297,TRUE,FALSE
Trump,I,2020-03-18,2020-03-22,Monmouth University,A,309,unregistered,0.635267,0,48,48,47.759196,48.429871,FALSE,FALSE
Trump,I,2020-03-19,2020-03-22,Rasmussen Reports/Pulse Opinion Research,B,300,likely voter,0.57574817,0,34,65,36.134549,61.525406,TRUE,TRUE
Trump,I,2020-03-20,2020-03-22,Morning Consult,B,690,unregistered,0.30460258,0,42,45,44.38227,47.247297,FALSE,FALSE
Trump,I,2020-03-18,2020-03-24,Ipsos,B-,428,unregistered,0.48985487,0,43,43,43.804129,40.611538,FALSE,FALSE
Trump,I,2020-03-20,2020-03-22,YouGov,B+,409,unregistered,0.22868367,0,40,43,38.635428,48.30531,FALSE,FALSE
Trump,I,2020-03-20,2020-03-23,Global Strategy Group/GBAO (Navigator Research),B/C,59.685,registered voter,0.07267399,0,45,38,47.356821,37.607295,TRUE,FALSE
Trump,I,2020-03-21,2020-03-23,YouGov,B+,706,unregistered,0.38824097,0,54,47,52.635428,52.30531,FALSE,FALSE
Trump,I,2020-03-21,2020-03-22,Harris Insights & Analytics,B+,663,unregistered,0.50802435,0,50,50,46.327466,49.646325,FALSE,FALSE
Trump,I,2020-03-19,2020-03-25,UCLA Nationscape,NA,2300,unregistered,0.48347395,0,59,42,64.67943,46.921342,FALSE,FALSE
Trump,I,2020-03-21,2020-03-24,Global Strategy Group/GBAO (Navigator Research),B/C,58.19,registered voter,0.06942992,0,48,43,50.356821,42.607295,TRUE,FALSE
Trump,I,2020-03-21,2020-03-24,Fox News/Beacon Research/Shaw & Co. Research,A,111.21,registered voter,0.24303294,0,46,47,47.431142,45.50949,TRUE,FALSE
Trump,I,2020-03-22,2020-03-24,YouGov,B+,593,unregistered,0.32249213,0,42,45,40.635428,50.30531,FALSE,FALSE
Trump,I,2020-03-22,2020-03-23,Harris Insights & Analytics,B+,291,registered voter,0.2235042,0,55,45,51.327466,44.646325,TRUE,FALSE
Trump,I,2020-03-22,2020-03-25,Global Strategy Group/GBAO (Navigator Research),B/C,57.6725,registered voter,0.06733965,0,42,51,44.356821,50.607295,TRUE,FALSE
Trump,I,2020-03-22,2020-03-25,ABC News/The Washington Post,A+,354,unregistered,0.75087148,0,49,45,47.482092,44.778514,FALSE,FALSE
Trump,I,2020-03-24,2020-03-26,Morning Consult,B,729,unregistered,0.33000608,0,47,38,49.38227,40.247297,FALSE,FALSE
Trump,I,2020-03-24,2020-03-25,SurveyUSA,A,242,unregistered,0.49160061,0,49,46,48.092422,47.103901,FALSE,FALSE
Trump,I,2020-03-23,2020-03-26,McLaughlin & Associates,C/D,310,likely voter,0.40395503,0,47,48,45.377313,48.032019,TRUE,TRUE
Trump,I,2020-03-24,2020-03-26,Harris Insights & Analytics,B+,647,registered voter,0.50473691,0,43.5,56.5,39.827466,56.146325,TRUE,FALSE
